  Time                  V(C6:2)               V(C7:1)              
  1.835692991638e-002  1.565329956581e-001  1.285921167078e-001  
  1.836637663269e-002  1.488725944903e-001  1.211441761038e-001  
  1.837887663269e-002  1.379350617387e-001  1.106266734002e-001  
  1.839137663269e-002  1.261471134634e-001  9.942018973030e-002  
  1.840387663269e-002  1.135814262855e-001  8.759904800084e-002  
  1.841373838806e-002  1.031696805980e-001  7.789054468865e-002  
  1.842431120300e-002  9.156847379643e-002  6.715699015301e-002  
  1.843681120300e-002  7.733564761063e-002  5.410264579768e-002  
  1.843837370300e-002  7.552118549733e-002  5.244709426894e-002  
  1.844149870300e-002  7.187060018678e-002  4.912206242872e-002  
  1.844774870300e-002  6.448772516410e-002  4.242112521693e-002  
  1.845233625793e-002  5.900470201495e-002  3.746468916980e-002  
  1.845708860779e-002  5.327308105619e-002  3.230174729143e-002  
  1.846626371765e-002  4.207749983369e-002  2.227032782045e-002  
  1.847876371765e-002  2.660718292101e-002  8.524467176858e-003  
  1.849126371765e-002  1.097282387784e-002  -5.229347667742e-003  
  1.850376371765e-002  -4.729186273365e-003  -1.889999752877e-002  
  1.851371092224e-002  -1.720834922874e-002  -2.965920182164e-002  
  1.852435697937e-002  -3.048854462815e-002  -4.100181306564e-002  
  1.853685697937e-002  -4.590297660083e-002  -5.402154901069e-002  
  1.853841947937e-002  -4.781181398612e-002  -5.562245103381e-002  
  1.854154447937e-002  -5.161548061669e-002  -5.880477517427e-002  
  1.854779447937e-002  -5.916165891232e-002  -6.508716633243e-002  
  1.855241789246e-002  -6.468585851941e-002  -6.965920915164e-002  
  1.855719694519e-002  -7.033859574690e-002  -7.431312797669e-002  
  1.856628355408e-002  -8.090728199055e-002  -8.294523425744e-002  
  1.857878355408e-002  -9.500838399334e-002  -9.431254245486e-002  
  1.859128355408e-002  -1.085237277153e-001  -1.050321949059e-001  
  1.860378355408e-002  -1.213699865681e-001  -1.150428603589e-001  
  1.861367430115e-002  -1.310081724329e-001  -1.224270076943e-001  
  1.862428068542e-002  -1.407807479417e-001  -1.297894679649e-001  
  1.863678068542e-002  -1.514925945039e-001  -1.376968986182e-001  
  1.863834318542e-002  -1.527671965252e-001  -1.386252411353e-001  
  1.864146818542e-002  -1.552721070768e-001  -1.404412577163e-001  
  1.864771818542e-002  -1.601014045078e-001  -1.439093309004e-001  
  1.865229353333e-002  -1.634806186138e-001  -1.463082268201e-001  
  1.865703825378e-002  -1.668422001402e-001  -1.486698196809e-001  
  1.866635221863e-002  -1.730071693002e-001  -1.529292636745e-001  
  1.867885221863e-002  -1.803465894599e-001  -1.578541492150e-001  
  1.869135221863e-002  -1.865741129243e-001  -1.618657797448e-001  
  1.870385221863e-002  -1.916513449403e-001  -1.649594937127e-001  
  1.871362699890e-002  -1.947997176207e-001  -1.667397147972e-001  
  1.872420744324e-002  -1.973794176013e-001  -1.680344306922e-001  
  1.873670744324e-002  -1.993028530743e-001  -1.687188241029e-001  
  1.873826994324e-002  -1.994570455905e-001  -1.687400163486e-001  
  1.874139494324e-002  -1.997077453588e-001  -1.687395109761e-001  
  1.874764494324e-002  -1.999781045149e-001  -1.685669455299e-001  
  1.875216307068e-002  -1.999815288272e-001  -1.682998205345e-001  
  1.875691084290e-002  -1.998114816898e-001  -1.678902736410e-001  
  1.876639418030e-002  -1.989398798068e-001  -1.666769164400e-001  
  1.877889418030e-002  -1.967130937135e-001  -1.642714030356e-001  
  1.879139418030e-002  -1.932735059837e-001  -1.609490325629e-001  
  1.880389418030e-002  -1.886423228195e-001  -1.567090581482e-001  
  1.881364607239e-002  -1.842199810383e-001  -1.527671711154e-001  
  1.882420668030e-002  -1.786516790862e-001  -1.478754541456e-001  
  1.883670668030e-002  -1.710467988748e-001  -1.412596058739e-001  
  1.883826918030e-002  -1.700210064260e-001  -1.403704681807e-001  
  1.884139418030e-002  -1.679203610405e-001  -1.385512428830e-001  
  1.884764418030e-002  -1.635256955784e-001  -1.347503770993e-001  
  1.885220960999e-002  -1.601557676146e-001  -1.318388436239e-001  
  1.885694975281e-002  -1.565174786839e-001  -1.286969568143e-001  
  1.886643003845e-002  -1.488277706055e-001  -1.220575527351e-001  
  1.887893003845e-002  -1.378864571628e-001  -1.126037227836e-001  
  1.889143003845e-002  -1.260950278598e-001  -1.023983704951e-001  
  1.890393003845e-002  -1.135261807792e-001  -9.149509417788e-002  
  1.891372465515e-002  -1.031844641819e-001  -8.250473299175e-002  
  1.892424864197e-002  -9.163835942739e-002  -7.244780345042e-002  
  1.893674864197e-002  -7.740814293969e-002  -6.002742249348e-002  
  1.893831114197e-002  -7.559397591224e-002  -5.844206688379e-002  
  1.894143614197e-002  -7.194395969856e-002  -5.525124104723e-002  
  1.894768614197e-002  -6.456213781665e-002  -4.879374972052e-002  
  1.895227217102e-002  -5.908164665223e-002  -4.399605677570e-002  
  1.895703291321e-002  -5.334053715322e-002  -3.896733233290e-002  
  1.896655439758e-002  -4.172032632892e-002  -2.878150163189e-002  
  1.897905439758e-002  -2.624510645729e-002  -1.520469540694e-002  
  1.899155439758e-002  -1.060807677696e-002  -1.478445589647e-003  
  1.900405439758e-002  5.094355224232e-003  1.230627573998e-002  
  1.901367964172e-002  1.716918641228e-002  2.290262409997e-002  
  1.902412886047e-002  3.020520117291e-002  3.433446037908e-002  
  1.903662886047e-002  4.562391930155e-002  4.783897462089e-002  
  1.903819136047e-002  4.753341408595e-002  4.950975759227e-002  
  1.904131636047e-002  5.133847594710e-002  5.283788109139e-002  
  1.904756636047e-002  5.888776449655e-002  5.943545791752e-002  
  1.905212416077e-002  6.433647344661e-002  6.419219109017e-002  
  1.905686735535e-002  6.995072977788e-002  6.908847085954e-002  
  1.906635374451e-002  8.098793851305e-002  7.869743366550e-002  
  1.907885374451e-002  9.508599093031e-002  9.093195506287e-002  
  1.909135374451e-002  1.085978065942e-001  1.026063708746e-001  
  1.910385374451e-002  1.214400806680e-001  1.136415968200e-001  
  1.911365446472e-002  1.309893365955e-001  1.217994376068e-001  
  1.912418302917e-002  1.406935550883e-001  1.300364976957e-001  
  1.913668302917e-002  1.514124457908e-001  1.390560031396e-001  
  1.913824552917e-002  1.526879639990e-001  1.401225801449e-001  
  1.914137052917e-002  1.551947297454e-001  1.422139337973e-001  
  1.914762052917e-002  1.600278263303e-001  1.462264843575e-001  
  1.915216917419e-002  1.633905443905e-001  1.490009380110e-001  
  1.915689939880e-002  1.667459147769e-001  1.517529023712e-001  
  1.916635984802e-002  1.730119791863e-001  1.568394315379e-001  
  1.917885984802e-002  1.803507338149e-001  1.626788216148e-001  
  1.919135984802e-002  1.865775661969e-001  1.674807108980e-001  
  1.920385984802e-002  1.916540858398e-001  1.712114886575e-001  
  1.921367124939e-002  1.948123080394e-001  1.733743930969e-001  
  1.922420896912e-002  1.973797269788e-001  1.749354694345e-001  
  1.923670896912e-002  1.993030130259e-001  1.757555428986e-001  
  1.923827146912e-002  1.994571867755e-001  1.757789761779e-001  
  1.924139646912e-002  1.997078489716e-001  1.757730923765e-001  
  1.924764646912e-002  1.999781328781e-001  1.755504676042e-001  
  1.925219511414e-002  1.999809775231e-001  1.752117976876e-001  
  1.925691923523e-002  1.998110236212e-001  1.747028778843e-001  
  1.926636747742e-002  1.989433274053e-001  1.732071250209e-001  
  1.927886747742e-002  1.967191495117e-001  1.702572691789e-001  
  1.929136747742e-002  1.932821326457e-001  1.662210673709e-001  
  1.930386747742e-002  1.886534671590e-001  1.611235023167e-001  
  1.931368040466e-002  1.842031799663e-001  1.564011062448e-001  
  1.932421965027e-002  1.786443515862e-001  1.506461432423e-001  
  1.933671965027e-002  1.710383517151e-001  1.429413891653e-001  
  1.933828215027e-002  1.700124228325e-001  1.419134972711e-001  
  1.934140715027e-002  1.679115070743e-001  1.398156885264e-001  
  1.934765715027e-002  1.635163112098e-001  1.354551151582e-001  
  1.935220655823e-002  1.601580645685e-001  1.321460536445e-001  
  1.935692991638e-002  1.565329956581e-001  1.285936615985e-001  
  1.936637663269e-002  1.488725944903e-001  1.211457224421e-001  
  1.937887663269e-002  1.379350617388e-001  1.106282226846e-001  
  1.939137663269e-002  1.261471134635e-001  9.942174320656e-002  
  1.940387663269e-002  1.135814262856e-001  8.760060700546e-002  
  1.941373838806e-002  1.031696805980e-001  7.789210906435e-002  
  1.942431120300e-002  9.156847379650e-002  6.715856134428e-002  
  1.943681120300e-002  7.733564761071e-002  5.410422655277e-002  
  1.943837370300e-002  7.552118549741e-002  5.244867634031e-002  
  1.944149870300e-002  7.187060018686e-002  4.912364721562e-002  
  1.944774870300e-002  6.448772516418e-002  4.242271577629e-002  
  1.945233625793e-002  5.900470201504e-002  3.746628426348e-002  
  1.945708860779e-002  5.327308105627e-002  3.230334735701e-002  
  1.946626371765e-002  4.207749983377e-002  2.227193830431e-002  
  1.947876371765e-002  2.660718292110e-002  8.526093687961e-003  
  1.949126371765e-002  1.097282387793e-002  -5.227702870358e-003  
  1.950376371765e-002  -4.729186273282e-003  -1.889833202293e-002  
  1.951371092224e-002  -1.720834922865e-002  -2.965751799877e-002  
  1.952435697937e-002  -3.048854462806e-002  -4.100010774040e-002  
  1.953685697937e-002  -4.590297660075e-002  -5.401981582926e-002  
  1.953841947937e-002  -4.781181398604e-002  -5.562071416709e-002  
  1.954154447937e-002  -5.161548061661e-002  -5.880303079975e-002  
  1.954779447937e-002  -5.916165891224e-002  -6.508540638942e-002  
  1.955241789246e-002  -6.468585851933e-002  -6.965743721599e-002  
  1.955719694519e-002  -7.033859574682e-002  -7.431134321751e-002  
  1.956628355408e-002  -8.090728199047e-002  -8.294342392667e-002  
  1.957878355408e-002  -9.500838399326e-002  -9.431069444817e-002  
  1.959128355408e-002  -1.085237277152e-001  -1.050303065028e-001  
  1.960378355408e-002  -1.213699865681e-001  -1.150409291627e-001  
  1.961367430115e-002  -1.310081724329e-001  -1.224250412690e-001  
  1.962428068542e-002  -1.407807479416e-001  -1.297874628431e-001  
  1.963678068542e-002  -1.514925945039e-001  -1.376948474081e-001  
  1.963834318542e-002  -1.527671965251e-001  -1.386231841766e-001  
  1.964146818542e-002  -1.552721070768e-001  -1.404391892955e-001  
  1.964771818542e-002  -1.601014045077e-001  -1.439072397655e-001  
  1.965229353332e-002  -1.634806186138e-001  -1.463061193171e-001  
  1.965703825378e-002  -1.668422001402e-001  -1.486676955218e-001  
  1.966635374451e-002  -1.730081313092e-001  -1.529277648379e-001  
  1.967885374451e-002  -1.803474183640e-001  -1.578525006200e-001  
  1.969135374451e-002  -1.865748036131e-001  -1.618639864318e-001  
  1.970385374451e-002  -1.916518931554e-001  -1.649575628387e-001  
  1.971362852478e-002  -1.948001520237e-001  -1.667376824609e-001  
  1.972420744324e-002  -1.973794176013e-001  -1.680321559466e-001  
  1.973670744324e-002  -1.993028530743e-001  -1.687165492933e-001  
  1.973826994324e-002  -1.994570455905e-001  -1.687377422989e-001  
  1.974139494324e-002  -1.997077453588e-001  -1.687372389617e-001  
  1.974764494324e-002  -1.999781045149e-001  -1.685646796579e-001  
  1.975216307068e-002  -1.999815288272e-001  -1.682975608096e-001  
  1.975691084290e-002  -1.998114816898e-001  -1.678880219024e-001  
  1.976639570618e-002  -1.989396826320e-001  -1.666744476027e-001  
  1.977889570618e-002  -1.967127475006e-001  -1.642688579545e-001  
  1.979139570618e-002  -1.932730128673e-001  -1.609464199557e-001  
  1.980389570618e-002  -1.886416858398e-001  -1.567063855492e-001  
  1.981364607239e-002  -1.842199810384e-001  -1.527651161567e-001  
  1.982420515442e-002  -1.786525410671e-001  -1.478742033095e-001  
  1.983670515442e-002  -1.710477925836e-001  -1.412585262706e-001  
  1.983826765442e-002  -1.700220161864e-001  -1.403694099254e-001  
  1.984139265442e-002  -1.679214026103e-001  -1.385502272338e-001  
  1.984764265442e-002  -1.635267995504e-001  -1.347494461745e-001  
  1.985220808411e-002  -1.601569160990e-001  -1.318379740405e-001  
  1.985694898987e-002  -1.565180755356e-001  -1.286956349700e-001  
  1.986643080139e-002  -1.488271301429e-001  -1.220552109229e-001  
  1.987893080139e-002  -1.378857626992e-001  -1.126013959230e-001  
  1.989143080139e-002  -1.260942836769e-001  -1.023960594509e-001  
  1.990393080139e-002  -1.135253914651e-001  -9.149279977476e-002  
  1.991372541809e-002  -1.031836428919e-001  -8.250245225001e-002  
  1.992424940491e-002  -9.163750724894e-002  -7.244553811793e-002  
  1.993674940491e-002  -7.740725892242e-002  -6.002517666177e-002  
  1.993831190491e-002  -7.559308829467e-002  -5.843982359814e-002  
  1.994143690491e-002  -7.194306513738e-002  -5.524900292443e-002  
  1.994768690491e-002  -6.456123040543e-002  -4.879152224413e-002  
  1.995227293396e-002  -5.908073070105e-002  -4.399383739841e-002  
  1.995703367615e-002  -5.333961314130e-002  -3.896512164638e-002  
  1.996655516052e-002  -4.171938868211e-002  -2.877930926530e-002  
  1.997905516052e-002  -2.624415600974e-002  -1.520252917493e-002  
  1.999155516052e-002  -1.060711938849e-002  -1.476308092799e-003  
  2.000000000000e-002  -9.796850830579e-016  7.835691147472e-003  
